1723801131, 9.019, 第一是我的辣！
1723801326, 112.811, 热知识：黑曜石是一种天然玻璃
1723801446, 38.586, 失踪人口回归
1723801464, 0.236, 省流：未完待续（实验员叫张哥)
1723801503, 45.619, 水玻璃
1723801925, 23.114, 泰拉玻璃窑
1723802290, 93.041, 看进度条知结果
1723802853, 0.0, 省流：黑曜石
1723804633, 54.308, 不是还要冷却的吗
1723806402, 9.859, 沙子也可以用来制造芯片
1723808848, 31.979, MC:我很科学！
1723808908, 25.938, mc玩多了（确信）
1723811794, 85.239, 未完待续
1723812235, 12.54, 得用石英砂吗
1723812690, 115.147, 黑曜石也是玻璃
1723813011, 62.74, 事实上，石英砂才是烧制玻璃的材料
1723816478, 12.819, MC好评
1723817242, 13.739, 要硅酸钠和硅酸钙混合
1723819434, 44.453, 化学必修二
1723819587, 114.933, 后续也赞我
1723819686, 10.29, 支持 我家玻璃杯都是山上采的（
1723819872, 111.201, 冷知识，MC里黑曜石那么硬其实是不科学的
1723819916, 75.068, 不仅仅是玻璃，很多无机材料都可以这样合成，这叫
1723820286, 86.061, 像不像暗区的那个 像不像
1723820693, 30.709, 张哥之雅思八分
1723822155, 15.079, 众众所周知，mc是纪录片。
1723822701, 3.763, 后续赞我
1723822816, 25.919, 只要他说出实验开始的时候，他就已经赢了
1723823236, 99.474, 虚空索敌
1723823405, 8.075, 应该要加苏打石（碳酸钠）吧
1723823504, 62.71, 沙滩的沙子更好
1723823610, 5.12, 原来你也玩 mc
1723823957, 54.112, 进度条表明了结果
1723823976, 9.319, 硅:是这样的
1723823985, 11.999, 二氧化硅
1723824602, 22.747, 蛙趣，还是高炉
1723824652, 6.019, 氧化硅:对呀，我怎么可能烧成玻璃呢？
1723824674, 81.424, 我嘞个Phonk
1723825326, 96.11, 暗区同款鼓风机！！！
1723825522, 39.33, 那个大紫鼓风机
1723825602, 63.084, 海边都是这种沙
1723825620, 92.713, u12碎片
1723825676, 85.597, 整的跟综艺一样，豪刊
1723825848, 82.805, 鼓风机1万呢（
1723825872, 79.402, 我嘞个鼓风机呀，这不是暗区里面的吗？
1723826260, 24.336, 二氧化硅
1723826266, 77.805, 是匠魂里的玻璃
1723826339, 92.939, 小紫鼓风机
1723826347, 93.385, 暗区里的鼓风机
1723826487, 98.041, 暗区小鬼魅力时刻
1723827077, 106.087, 用的居然是暗区的大紫鼓风机
1723827179, 78.179, 依旧不忘Mc
1723827198, 20.198, 一般的沙子杂质太多了
1723827353, 83.096, 暗区鼓风机
1723827401, 22.659, 可以。这是我的世界唯一真实的。
1723827479, 33.779, 小紫！
1723827970, 35.999, 鼓风机
1723828307, 94.546, 鼓风机，带走(暗区玩家路过
1723829758, 96.697, 虚空索敌者魅力时刻
1723829773, 54.488, 这里可能是因为受热不均匀 
1723829867, 35.682, ↑虚空索敌666
1723830045, 100.786, 虚空锁敌者：虚空索敌者魅力时刻
1723830857, 32.939, 佩斯点火！
1723830908, 34.739, 无处不在的卡莫纳人 
1723831372, 29.084, 张哥之足球梦想
1723831378, 62.716, 上次用的是沙粒。
1723832057, 32.653, 这个沙子纯度够吗？会不会有其他的金属之类的？
1723832354, 103.059, 将其顷刻炼化
1723832510, 69.46, 河沙
1723832549, 40.038, 鼓风机
1723832578, 96.536, 前面有个人说这是暗区里的鼓风机
1723833458, 98.419, 网络警察魅力时刻
1723833488, 98.584, 暗区诚不欺我。
1723834235, 95.799, 一万的大紫，赶紧塞加密箱
1723834321, 48.272, 变成一块沙子[doge]
1723834389, 80.826, 温度太低了
1723834410, 108.26, 能不能让我这一集看完哥们
1723834693, 35.969, 古董鼓风机
1723834911, 2.995, 后续赞我
1723835268, 91.339, 《鼓风机》
1723835427, 19.019, 地球OL：代码是这样写的
1723836818, 39.718, 土制玻璃=高纯度二氧化硅+贝壳研磨成的粉
1723837454, 26.13, 佩斯点火！
1723838814, 35.719, 暗区小鬼魅力时刻
1723840484, 101.294, 虚空锁敌有一套
1723842629, 44.446, 科学小伙立正了
1723844478, 76.939, 《无缝玻璃》
1723844622, 71.236, 与其说“熬汤”，我更喜欢称为“炼丹”
1723844832, 98.359, 虚空索敌魅力时刻
1723845771, 103.335, 7天一个的鼓风机
1723846453, 105.504, 虚空索敌者：虚空锁敌者：虚空索敌者魅力时刻
1723846845, 68.874, 热知识：我的世界的沙子是1立方米的正方体
1723846948, 41.878, 看进度条知结局
1723847253, 79.366, 我嘞个暗区鼓风机啊
1723847339, 78.539, 玻璃还真要吹才能变成玻璃仪器
1723847418, 57.852, 沙砾？
1723847453, 16.819, 我的世界：我们有最真实的物理引擎
1723848344, 15.059, 元素城里面有一个画面证明可以
1723848486, 66.774, 麻将背锅doge
1723848897, 40.376, 鼓风机大紫！
1723848925, 27.079, 沙子里面有各种矿物质杂质，玻璃是二氧化硅
1723849028, 116.139, 黑曜石是杂质很多的玻璃，现实里的黑曜石很脆的
1723849147, 81.998, 在游戏中用的基本都是那种细腻，没有杂质的沙子。你那个贴图就知道
1723849547, 96.016, 暗区突围小紫鼓风机
1723849681, 2.939, 有后续赞我
1723849943, 0.0, 后续赞我
1723850021, 0.579, 省流：黑曜石，但可能有后续
1723850909, 2.727, 群峦传说；?
1723850967, 85.923, 我嘞个大紫鼓风机呀
1723851140, 77.157, 《屏障》
1723851483, 117.539, 这是遮光玻璃
1723851583, 68.084, 得用河沙
1723851694, 113.472, 加了紫水晶，这是遮光玻璃。
1723851838, 110.136, 有没有可能是被碳熏黑了
1723851888, 43.313, 666虚空索敌
1723852127, 25.192, 《石头合成铁》
1723852274, 8.914, 细节，我的世界。
1723852322, 44.903, 石灰石等于迷你石英砂。
1723852639, 49.004, 《史》（确信）
1723852645, 73.817, 大郎喝药了
1723852728, 3.484, 等一下，母牛世界里好像是要把沙子分解成一种材料才可以烧成玻璃
1723852739, 12.919, 我嘞个mc
1723852917, 0.0, 有后续赞我
1723853134, 57.294, 是因为用的是沙砾，不是沙子
1723853140, 11.026, 二氧化硅：哦～，原来是这样啊！（
1723853264, 95.98, 网络警察魅力时刻
1723853839, 37.517, 那个鼓风机，小紫耶
1723853972, 51.539, 不是哥你用木炭啊？
1723854118, 47.819, 看进度条知结局
1723854137, 5.549, 后续赞我
1723854192, 117.63, 遮光玻璃（即答）
1723854223, 0.0, 省流:黑曜石
1723854465, 111.915, 注:黑曜石是一种很坚硬的玻璃
1723854640, 75.794, 无缝玻璃
1723854683, 93.299, 似曾相识
1723854802, 86.259, 无处不在的暗区玩家
1723854809, 25.162, 模组！铁熔炉
1723854878, 73.533, 那游戏里1立方米
1723854890, 33.419, 鼓风机是一个大紫！
1723855068, 34.456, 《小紫鼓风机》
1723855146, 95.641, 《时间差不多了》
1723855159, 14.299, 鲁滨逊：你猜我怎么在荒岛获得玻璃的
1723855738, 99.135, 暗区小鬼魔怔了
1723855788, 92.688, 破产救星
1723855863, 57.286, 温度也不高
1723855931, 93.117, 大紫鼓风机
1723856034, 52.327, 确实可以，还有点儿水，你高温太过了，你也不粘贴，根本
1723856079, 77.18, 那也真的，我的手机，我的装备
1723856132, 120.359, 不是懒得烧，慢慢烧出来的。你难受我不跟你没有
